age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
25,private,associate,unmarried,craft-repair,other_relative,amer_indian_eskimo,0,0,0,40,united-states,0
58,private,hs_grad,married,craft-repair,husband,white,0,0,1902,40,united-states,0
24,private,bachelors,unmarried,farming-fishing,other_relative,white,0,0,0,20,united-states,0
48,state_gov,hs_grad,divorced,craft-repair,child,white,0,8614,0,40,united-states,1
20,private,below_hs_grad,unmarried,farming-fishing,other_relative,white,0,0,0,30,el-salvador,0
60,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
20,private,hs_grad,unmarried,other-service,other_relative,white,0,0,0,30,united-states,0
52,private,bachelors,married,exec-managerial,husband,white,0,0,0,45,united-states,1
36,private,hs_grad,married,transport-moving,wife,white,1,0,0,40,united-states,1
46,local_gov,bachelors,married,prof-specialty,husband,asian_pac_islander,0,0,0,40,philippines,1
22,private,hs_grad,unmarried,sales,other_relative,white,1,0,0,25,united-states,0
19,private,bachelors,unmarried,exec-managerial,child,white,1,0,0,35,united-states,0
37,private,hs_grad,unmarried,sales,other_relative,white,0,0,0,40,united-states,0
30,private,associate,divorced,sales,other_relative,white,1,0,0,40,united-states,1
44,private,associate,unmarried,craft-repair,other_relative,white,0,0,0,25,united-states,0
63,unknown,hs_grad,married,unknown,husband,white,0,0,0,25,united-states,0
22,private,hs_grad,unmarried,sales,other_relative,white,0,0,0,45,canada,0
31,self_emp_inc,bachelors,married,sales,husband,white,0,3908,0,50,united-states,0
17,private,hs_grad,unmarried,adm-clerical,child,white,0,0,0,40,united-states,0
21,private,hs_grad,unmarried,handlers-cleaners,other_relative,white,0,0,0,40,united-states,0
67,private,master,married,exec-managerial,husband,white,0,0,0,40,united-states,1
46,private,below_hs_grad,divorced,exec-managerial,other_relative,white,0,0,0,40,united-states,0
29,private,hs_grad,divorced,handlers-cleaners,child,white,0,0,0,50,united-states,0
20,private,bachelors,unmarried,handlers-cleaners,child,white,1,0,0,6,united-states,0
27,private,bachelors,unmarried,other-service,child,white,0,0,0,24,united-states,0
35,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,1
19,private,bachelors,unmarried,adm-clerical,child,white,1,0,0,30,united-states,0
36,private,hs_grad,separated,other-service,other_relative,white,1,0,0,40,mexico,0
43,private,bachelors,married,exec-managerial,husband,white,0,15024,0,50,united-states,1
62,state_gov,bachelors,divorced,prof-specialty,other_relative,white,0,0,0,40,united-states,0
28,private,bachelors,unmarried,prof-specialty,other_relative,white,0,0,2339,40,canada,0
18,private,hs_grad,unmarried,other-service,child,white,1,0,0,15,united-states,0
59,private,bachelors,married,transport-moving,husband,black,0,15024,0,50,united-states,1
37,private,bachelors,divorced,exec-managerial,other_relative,white,0,0,0,40,united-states,0
27,private,bachelors,unmarried,craft-repair,other_relative,black,0,0,0,40,united-states,0
46,local_gov,master,divorced,prof-specialty,other_relative,white,1,0,0,43,united-states,0
29,private,hs_grad,separated,sales,other_relative,white,1,0,2754,42,united-states,0
33,private,bachelors,married,exec-managerial,wife,white,1,0,0,40,united-states,1
62,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
46,private,doctorate,married,prof-specialty,husband,white,0,0,2415,55,united-states,1
28,private,below_hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
22,private,bachelors,unmarried,sales,child,white,1,0,0,35,united-states,0
46,federal_gov,master,married,armed-forces,husband,white,0,0,1887,40,united-states,1
54,self_emp_inc,bachelors,married,sales,husband,white,0,0,1977,40,united-states,1
34,private,hs_grad,married,craft-repair,husband,white,0,0,0,72,united-states,0
67,unknown,doctorate,married,unknown,husband,white,0,0,0,20,canada,1
62,private,bachelors,married,sales,husband,white,0,0,0,20,united-states,1
30,private,bachelors,married,handlers-cleaners,husband,white,0,0,0,40,poland,0
19,private,hs_grad,unmarried,other-service,child,white,0,0,0,20,united-states,0
49,unknown,below_hs_grad,married,unknown,husband,white,0,0,0,99,united-states,0
27,private,associate,unmarried,machine-op-inspct,other_relative,white,0,0,0,45,united-states,0
36,private,bachelors,married,craft-repair,husband,white,0,0,0,50,united-states,1
52,private,bachelors,married,machine-op-inspct,husband,white,0,0,0,40,united-states,1
47,private,hs_grad,separated,exec-managerial,other_relative,white,1,0,0,55,united-states,0
57,local_gov,hs_grad,divorced,protective-serv,other_relative,white,1,0,0,40,united-states,0
64,private,bachelors,separated,exec-managerial,other_relative,white,1,0,0,40,united-states,0
56,unknown,hs_grad,divorced,unknown,other_relative,white,0,0,0,40,united-states,0
53,private,hs_grad,widowed,other-service,child,white,1,0,0,47,united-states,0
53,private,bachelors,married,craft-repair,husband,white,0,0,0,44,united-states,1
31,private,bachelors,separated,sales,other_relative,asian_pac_islander,0,0,0,40,south,0
41,private,bachelors,married,exec-managerial,husband,white,0,7688,0,45,united-states,1
45,local_gov,hs_grad,separated,other-service,other_relative,black,1,0,0,40,united-states,0
63,unknown,bachelors,married,unknown,husband,white,0,0,2179,45,united-states,0
45,state_gov,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
23,private,bachelors,unmarried,other-service,other_relative,white,1,0,0,28,united-states,0
39,local_gov,master,married,prof-specialty,husband,white,0,0,0,72,united-states,0
31,private,associate,married,exec-managerial,husband,white,0,0,0,40,united-states,0
35,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,0,0,0,45,united-states,0
54,private,master,married,transport-moving,husband,white,0,7688,0,60,united-states,1
22,unknown,bachelors,unmarried,unknown,child,white,1,0,0,40,mexico,0
40,local_gov,bachelors,divorced,prof-specialty,other_relative,white,1,5455,0,40,united-states,0
55,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
31,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
58,self_emp_inc,hs_grad,married,transport-moving,husband,white,0,0,0,60,united-states,0
31,private,doctorate,married,prof-specialty,husband,white,0,0,1977,99,united-states,1
46,self_emp_not_inc,hs_grad,widowed,other-service,other_relative,white,1,0,0,40,united-states,0
38,private,associate,married,craft-repair,husband,white,0,0,0,40,united-states,0
22,local_gov,bachelors,unmarried,prof-specialty,child,white,1,594,0,25,united-states,0
17,unknown,below_hs_grad,unmarried,unknown,child,white,0,0,0,30,united-states,0
48,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,0,0,0,60,england,0
73,private,bachelors,married,prof-specialty,husband,white,0,0,0,15,united-states,0
25,private,bachelors,married,adm-clerical,husband,white,0,0,0,45,united-states,1
53,federal_gov,bachelors,divorced,farming-fishing,other_relative,white,0,0,0,40,united-states,0
46,private,bachelors,married,transport-moving,husband,white,0,7298,0,45,united-states,1
45,self_emp_inc,bachelors,married,exec-managerial,wife,asian_pac_islander,1,99999,0,25,?,1
37,private,bachelors,unmarried,prof-specialty,other_relative,black,1,0,0,40,united-states,0
30,private,hs_grad,married,handlers-cleaners,husband,white,0,0,0,50,united-states,0
29,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
29,state_gov,bachelors,married,protective-serv,husband,white,0,0,0,40,united-states,0
75,unknown,bachelors,widowed,unknown,other_relative,white,1,0,0,6,united-states,0
58,private,master,married,exec-managerial,husband,white,0,0,0,40,united-states,1
42,self_emp_not_inc,below_hs_grad,married,other-service,wife,black,1,0,0,50,united-states,0
62,local_gov,below_hs_grad,divorced,protective-serv,other_relative,black,0,0,0,24,united-states,0
45,local_gov,bachelors,married,farming-fishing,husband,asian_pac_islander,0,7298,0,40,united-states,1
38,private,bachelors,married,sales,husband,white,0,0,0,40,united-states,1
36,self_emp_not_inc,bachelors,married,sales,husband,white,0,0,0,50,united-states,1
70,unknown,hs_grad,widowed,unknown,other_relative,white,1,2009,0,40,united-states,0
42,self_emp_not_inc,below_hs_grad,married,sales,husband,white,0,0,0,30,united-states,0
47,local_gov,master,married,prof-specialty,husband,white,0,15024,0,35,united-states,1
42,self_emp_not_inc,bachelors,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
43,private,bachelors,married,adm-clerical,wife,black,1,0,0,38,united-states,1
37,private,associate,married,craft-repair,husband,white,0,0,0,40,united-states,1
36,state_gov,bachelors,married,exec-managerial,wife,white,1,7298,0,39,united-states,1
27,private,bachelors,unmarried,tech-support,other_relative,black,1,0,0,40,france,0
54,private,below_hs_grad,separated,machine-op-inspct,other_relative,white,0,0,0,40,mexico,0
48,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,0,0,1902,40,united-states,1
29,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,30,united-states,0
29,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,38,united-states,0
37,private,bachelors,divorced,other-service,other_relative,white,0,0,0,47,united-states,0
55,self_emp_inc,bachelors,married,sales,husband,white,0,0,0,40,united-states,0
67,private,hs_grad,married,priv-house-serv,wife,black,1,0,0,20,united-states,0
51,private,hs_grad,widowed,handlers-cleaners,other_relative,white,0,0,0,30,united-states,0
35,private,master,unmarried,prof-specialty,other_relative,white,1,0,0,32,united-states,0
41,private,below_hs_grad,married,craft-repair,husband,white,0,0,0,40,?,0
64,self_emp_not_inc,hs_grad,widowed,other-service,other_relative,white,1,0,0,40,united-states,0
23,private,below_hs_grad,unmarried,handlers-cleaners,other_relative,white,0,0,0,55,mexico,0
49,private,bachelors,unmarried,other-service,other_relative,asian_pac_islander,1,0,0,35,philippines,0
38,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,0,0,0,70,united-states,0
62,private,hs_grad,unmarried,handlers-cleaners,other_relative,black,1,0,0,40,united-states,0
62,self_emp_not_inc,below_hs_grad,married,craft-repair,husband,white,0,0,0,10,united-states,0
70,unknown,hs_grad,married,unknown,husband,white,0,0,0,14,united-states,0
45,self_emp_not_inc,master,divorced,craft-repair,other_relative,white,0,0,0,40,united-states,0
20,private,associate,unmarried,sales,child,white,1,0,0,40,united-states,0
38,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,48,united-states,0
50,self_emp_inc,bachelors,married,adm-clerical,husband,white,0,0,0,40,united-states,0
40,private,bachelors,married,adm-clerical,husband,black,0,0,0,55,united-states,1
30,private,hs_grad,married,craft-repair,husband,white,0,0,0,70,united-states,0
52,federal_gov,bachelors,separated,exec-managerial,other_relative,white,1,0,0,40,united-states,0
28,self_emp_not_inc,bachelors,unmarried,prof-specialty,other_relative,black,0,0,0,50,united-states,1
62,self_emp_not_inc,hs_grad,married,transport-moving,husband,white,0,0,0,30,united-states,0
31,private,hs_grad,divorced,other-service,other_relative,white,1,0,0,40,united-states,0
40,private,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,1
34,private,hs_grad,divorced,sales,other_relative,white,1,0,1590,40,united-states,0
53,private,bachelors,married,sales,husband,white,0,0,0,40,united-states,1
42,private,hs_grad,unmarried,farming-fishing,child,white,0,0,0,40,united-states,0
26,private,bachelors,married,other-service,husband,white,0,0,0,25,united-states,0
51,private,hs_grad,married,transport-moving,husband,white,0,0,0,40,united-states,1
49,private,master,married,prof-specialty,husband,white,0,0,0,50,united-states,1
43,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
42,private,bachelors,divorced,farming-fishing,other_relative,white,0,0,0,40,united-states,0
31,private,hs_grad,separated,sales,child,asian_pac_islander,1,0,0,40,india,0
26,private,hs_grad,married,transport-moving,husband,other,0,0,0,40,united-states,0
50,private,bachelors,separated,prof-specialty,other_relative,asian_pac_islander,1,0,0,40,philippines,0
35,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
37,private,bachelors,unmarried,tech-support,other_relative,white,1,0,0,40,united-states,0
53,unknown,hs_grad,unmarried,unknown,other_relative,white,0,0,1504,35,united-states,0
20,private,bachelors,unmarried,sales,child,white,0,0,0,16,united-states,0
31,local_gov,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
28,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,35,united-states,0
46,private,hs_grad,married,tech-support,husband,black,0,0,0,40,united-states,1
21,private,bachelors,unmarried,prof-specialty,child,white,1,0,0,8,united-states,0
41,self_emp_not_inc,master,married,exec-managerial,husband,white,0,7298,0,70,united-states,1
30,private,bachelors,unmarried,exec-managerial,other_relative,white,0,0,0,70,united-states,1
66,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,0,0,70,united-states,0
37,self_emp_inc,bachelors,married,sales,husband,white,0,0,0,60,united-states,1
74,state_gov,below_hs_grad,widowed,handlers-cleaners,other_relative,white,1,0,0,20,united-states,0
46,state_gov,bachelors,married,protective-serv,husband,black,0,0,0,70,united-states,1
51,private,master,married,exec-managerial,husband,white,0,0,1977,50,united-states,1
33,private,bachelors,married,exec-managerial,husband,white,0,15024,0,50,united-states,1
30,private,below_hs_grad,married,machine-op-inspct,husband,white,0,3464,0,40,mexico,0
47,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,0,0,50,united-states,1
49,private,bachelors,divorced,exec-managerial,other_relative,white,1,0,0,40,united-states,0
53,private,hs_grad,divorced,craft-repair,other_relative,black,1,0,0,48,united-states,0
24,private,associate,unmarried,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
54,private,hs_grad,married,transport-moving,husband,white,0,0,0,50,united-states,0
32,private,bachelors,unmarried,craft-repair,child,white,0,0,0,40,united-states,0
45,private,bachelors,married,sales,husband,white,0,0,0,45,united-states,0
46,self_emp_inc,hs_grad,separated,farming-fishing,other_relative,white,0,3325,0,45,united-states,0
37,state_gov,bachelors,divorced,other-service,other_relative,white,0,0,0,65,united-states,0
48,state_gov,master,married,prof-specialty,husband,white,0,0,0,61,united-states,1
25,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
28,unknown,hs_grad,married,unknown,wife,white,1,3103,0,20,united-states,0
44,unknown,hs_grad,separated,unknown,other_relative,white,1,0,0,36,puerto-rico,0
58,unknown,bachelors,married,unknown,husband,black,0,0,0,30,united-states,0
27,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
69,private,hs_grad,widowed,adm-clerical,other_relative,white,0,0,0,8,united-states,0
38,private,bachelors,married,sales,husband,white,0,0,0,52,united-states,1
47,private,hs_grad,unmarried,adm-clerical,other_relative,black,1,0,0,40,united-states,0
30,self_emp_not_inc,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,60,united-states,0
46,private,hs_grad,unmarried,handlers-cleaners,child,white,0,3674,0,30,united-states,0
27,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,45,united-states,0
19,private,bachelors,unmarried,sales,child,white,0,0,0,35,united-states,0
18,private,hs_grad,married,priv-house-serv,other_relative,white,1,3103,0,40,united-states,0
24,private,hs_grad,married,craft-repair,husband,white,0,0,0,50,united-states,1
32,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,40,united-states,0
38,private,hs_grad,married,handlers-cleaners,husband,black,0,0,0,40,united-states,0
19,private,below_hs_grad,unmarried,farming-fishing,other_relative,white,0,0,0,36,hong,0
28,private,bachelors,unmarried,handlers-cleaners,other_relative,white,0,0,0,40,united-states,0
39,local_gov,master,unmarried,prof-specialty,other_relative,white,1,0,0,55,united-states,0
38,self_emp_not_inc,bachelors,separated,sales,other_relative,asian_pac_islander,0,0,0,60,japan,0
42,private,hs_grad,married,machine-op-inspct,wife,white,1,0,0,40,united-states,1
31,private,bachelors,married,adm-clerical,wife,white,1,0,0,40,united-states,1
46,private,below_hs_grad,separated,machine-op-inspct,other_relative,white,1,0,0,40,ireland,0
53,private,bachelors,widowed,exec-managerial,other_relative,white,1,0,0,54,united-states,0
21,private,associate,unmarried,handlers-cleaners,child,white,0,0,0,15,united-states,0
48,self_emp_not_inc,hs_grad,married,sales,husband,white,0,0,0,50,united-states,0
46,private,hs_grad,married,adm-clerical,wife,white,1,3103,0,52,united-states,1
30,private,hs_grad,married,transport-moving,husband,white,0,0,0,45,united-states,0
24,private,hs_grad,unmarried,adm-clerical,other_relative,black,0,0,0,40,jamaica,0
32,private,below_hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,50,united-states,0
30,private,hs_grad,divorced,other-service,other_relative,white,1,0,0,40,united-states,0
57,state_gov,doctorate,divorced,prof-specialty,other_relative,white,1,0,0,50,united-states,0
56,private,below_hs_grad,unmarried,adm-clerical,other_relative,white,0,0,0,40,united-states,0
27,private,hs_grad,unmarried,exec-managerial,other_relative,black,1,0,0,37,united-states,0
38,private,bachelors,married,machine-op-inspct,husband,white,0,0,0,40,iran,0
19,private,hs_grad,unmarried,adm-clerical,child,white,0,0,0,40,united-states,0
61,self_emp_not_inc,bachelors,married,adm-clerical,husband,white,0,0,0,50,united-states,1
49,private,associate,divorced,tech-support,other_relative,white,1,0,0,40,united-states,0
28,private,hs_grad,married,craft-repair,husband,white,0,0,0,38,united-states,0
50,self_emp_inc,master,married,prof-specialty,husband,white,0,0,0,55,united-states,1
43,private,bachelors,married,craft-repair,husband,white,0,0,0,84,united-states,1
34,private,hs_grad,unmarried,machine-op-inspct,other_relative,black,1,0,0,48,united-states,0
28,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
31,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
55,private,hs_grad,widowed,machine-op-inspct,other_relative,black,1,0,0,44,united-states,0
26,private,bachelors,married,exec-managerial,wife,white,1,0,0,45,united-states,1
51,local_gov,doctorate,married,prof-specialty,wife,black,1,0,0,40,united-states,1
35,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
42,private,associate,separated,exec-managerial,other_relative,asian_pac_islander,1,0,0,31,laos,0
63,unknown,doctorate,married,unknown,husband,white,0,0,0,12,united-states,0
31,private,master,unmarried,prof-specialty,other_relative,white,0,0,0,30,united-states,0
22,local_gov,hs_grad,unmarried,farming-fishing,child,white,0,0,0,20,united-states,0
67,private,hs_grad,divorced,transport-moving,other_relative,white,0,0,0,60,united-states,0
50,unknown,below_hs_grad,married,unknown,husband,white,0,0,0,50,united-states,0
63,private,hs_grad,widowed,other-service,other_relative,white,1,0,0,24,united-states,0
31,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,1
17,private,hs_grad,unmarried,prof-specialty,child,white,0,0,0,40,united-states,0
41,local_gov,hs_grad,married,transport-moving,husband,black,0,0,0,40,united-states,0
53,local_gov,below_hs_grad,married,transport-moving,husband,white,0,0,0,38,united-states,0
44,local_gov,bachelors,married,protective-serv,husband,black,0,0,0,99,united-states,0
24,private,bachelors,unmarried,farming-fishing,other_relative,white,0,0,0,40,united-states,0
35,private,associate,divorced,tech-support,child,white,0,0,0,35,united-states,0
61,private,bachelors,married,tech-support,wife,white,1,0,0,40,united-states,1
31,private,associate,unmarried,prof-specialty,other_relative,asian_pac_islander,1,0,0,40,philippines,0
44,private,bachelors,married,tech-support,husband,white,0,5178,0,40,united-states,1
56,private,hs_grad,married,sales,husband,white,0,0,0,36,united-states,1
66,private,associate,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
45,private,bachelors,married,craft-repair,husband,asian_pac_islander,0,0,0,40,vietnam,0
69,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,0,20051,0,45,united-states,1
64,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
38,private,hs_grad,married,adm-clerical,wife,white,1,0,0,36,united-states,1
43,local_gov,bachelors,separated,craft-repair,other_relative,black,0,0,0,40,united-states,0
37,private,hs_grad,divorced,craft-repair,other_relative,white,0,0,0,49,united-states,0
19,private,hs_grad,unmarried,adm-clerical,child,white,1,0,0,16,united-states,0
59,self_emp_not_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,0
50,federal_gov,bachelors,married,adm-clerical,husband,white,0,0,0,40,united-states,0
33,private,bachelors,married,exec-managerial,husband,white,0,0,0,50,united-states,1
56,private,bachelors,married,tech-support,husband,white,0,0,0,45,united-states,1
28,private,associate,married,sales,husband,white,0,0,0,40,united-states,0
27,private,hs_grad,married,adm-clerical,wife,white,1,0,0,34,united-states,0
42,private,master,married,sales,husband,asian_pac_islander,0,0,0,40,?,0
34,private,hs_grad,married,other-service,husband,white,0,0,0,40,united-states,0
19,private,hs_grad,unmarried,sales,child,white,0,0,0,30,united-states,0
68,self_emp_not_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,1
28,private,master,married,prof-specialty,husband,white,0,0,0,38,united-states,1
81,unknown,bachelors,widowed,unknown,other_relative,white,1,0,0,4,united-states,0
22,self_emp_not_inc,hs_grad,unmarried,farming-fishing,child,white,0,0,0,40,united-states,0
58,private,associate,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
31,private,bachelors,unmarried,machine-op-inspct,other_relative,white,1,0,0,25,united-states,0
17,local_gov,hs_grad,unmarried,protective-serv,child,white,0,0,0,30,united-states,0
25,private,bachelors,unmarried,transport-moving,other_relative,white,0,10520,0,50,united-states,1
23,private,bachelors,unmarried,other-service,child,asian_pac_islander,1,0,0,23,united-states,0
25,private,hs_grad,unmarried,other-service,other_relative,white,0,0,0,40,united-states,0
47,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
39,private,bachelors,married,exec-managerial,wife,white,1,0,0,60,united-states,1
44,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
46,private,associate,married,prof-specialty,husband,white,0,0,0,40,united-states,1
38,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,0,0,0,35,united-states,0
23,private,hs_grad,unmarried,machine-op-inspct,child,white,0,0,0,30,united-states,0
34,private,bachelors,separated,prof-specialty,other_relative,white,1,0,0,35,united-states,0
33,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,1
38,private,hs_grad,widowed,other-service,other_relative,white,1,0,0,20,united-states,0
52,self_emp_not_inc,associate,married,exec-managerial,husband,white,0,0,0,40,united-states,0
50,private,hs_grad,divorced,sales,other_relative,white,1,0,0,33,united-states,0
38,private,bachelors,unmarried,sales,other_relative,white,1,0,2444,45,united-states,1
35,private,bachelors,married,other-service,husband,white,0,0,0,40,united-states,0
67,self_emp_not_inc,doctorate,married,prof-specialty,husband,white,0,10605,0,35,united-states,1
60,private,hs_grad,married,machine-op-inspct,husband,white,0,7688,0,40,united-states,1
44,private,hs_grad,unmarried,sales,other_relative,white,1,0,0,15,united-states,0
38,self_emp_not_inc,hs_grad,divorced,farming-fishing,child,white,0,0,0,50,united-states,0
29,private,hs_grad,married,prof-specialty,husband,white,0,0,0,40,united-states,1
65,private,master,married,prof-specialty,husband,white,0,5556,0,50,united-states,1
33,private,associate,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
29,unknown,hs_grad,unmarried,unknown,other_relative,white,0,0,0,40,united-states,0
18,private,hs_grad,unmarried,sales,child,white,1,0,0,30,united-states,0
43,private,bachelors,divorced,exec-managerial,other_relative,white,0,0,0,40,united-states,0
42,private,associate,divorced,exec-managerial,child,amer_indian_eskimo,1,0,0,40,united-states,0
42,private,hs_grad,married,transport-moving,husband,white,0,0,0,40,united-states,0
32,private,hs_grad,married,handlers-cleaners,husband,white,0,0,0,30,united-states,0
36,private,associate,unmarried,tech-support,other_relative,white,1,0,0,40,united-states,0
41,state_gov,bachelors,married,farming-fishing,husband,white,0,0,0,40,united-states,1
30,private,bachelors,unmarried,other-service,child,white,1,0,0,40,united-states,0
21,private,hs_grad,unmarried,other-service,child,white,0,0,0,35,united-states,0
33,private,bachelors,married,transport-moving,husband,black,0,0,0,40,united-states,1
19,unknown,bachelors,unmarried,unknown,child,white,0,0,0,15,united-states,0
19,private,hs_grad,unmarried,handlers-cleaners,child,white,0,0,0,25,united-states,0
35,private,hs_grad,divorced,transport-moving,other_relative,white,0,0,0,40,united-states,0
43,private,hs_grad,divorced,tech-support,other_relative,black,1,0,0,35,united-states,0
45,private,hs_grad,married,transport-moving,husband,black,0,0,0,24,united-states,0
25,private,bachelors,unmarried,exec-managerial,child,black,0,0,0,50,united-states,0
39,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,0
26,private,hs_grad,unmarried,handlers-cleaners,other_relative,white,0,0,0,40,united-states,0
60,private,master,married,transport-moving,husband,white,0,0,0,10,united-states,0
52,local_gov,doctorate,married,prof-specialty,wife,white,1,0,0,40,united-states,1
22,private,hs_grad,unmarried,transport-moving,other_relative,white,0,0,0,30,united-states,0
23,private,bachelors,unmarried,other-service,child,white,1,0,0,40,united-states,0
46,private,hs_grad,married,other-service,wife,white,1,0,0,40,united-states,0
34,self_emp_not_inc,bachelors,married,sales,husband,white,0,0,0,30,united-states,0
39,private,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,1
38,private,hs_grad,unmarried,prof-specialty,other_relative,white,1,0,0,40,united-states,0
56,self_emp_not_inc,master,married,exec-managerial,husband,white,0,0,0,25,united-states,0
55,federal_gov,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
40,private,bachelors,married,exec-managerial,wife,white,1,7688,0,40,united-states,1
23,private,bachelors,unmarried,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
39,private,bachelors,divorced,adm-clerical,other_relative,white,0,0,0,40,united-states,0
24,private,bachelors,married,sales,husband,black,0,0,0,30,united-states,0
51,self_emp_not_inc,hs_grad,married,sales,husband,white,0,0,0,40,united-states,1
47,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,0,0,50,cuba,1
25,self_emp_not_inc,hs_grad,unmarried,farming-fishing,other_relative,white,0,0,0,50,united-states,0
34,private,bachelors,married,prof-specialty,husband,white,0,0,0,55,united-states,1
18,private,hs_grad,unmarried,sales,child,black,1,0,1602,20,united-states,0
19,private,bachelors,unmarried,exec-managerial,child,white,1,0,0,28,united-states,0
32,private,bachelors,divorced,craft-repair,other_relative,white,0,0,0,40,united-states,0
49,private,hs_grad,married,sales,husband,white,0,0,0,40,united-states,1
40,unknown,below_hs_grad,separated,unknown,other_relative,white,1,0,0,8,united-states,0
43,private,hs_grad,married,craft-repair,husband,white,0,0,0,55,united-states,0
71,self_emp_inc,master,married,exec-managerial,husband,white,0,99999,0,40,united-states,1
59,private,hs_grad,unmarried,adm-clerical,other_relative,white,0,0,0,40,united-states,0
32,private,bachelors,married,exec-managerial,wife,white,1,0,0,40,united-states,1
25,private,bachelors,unmarried,exec-managerial,other_relative,white,0,0,0,40,united-states,0
32,private,hs_grad,married,exec-managerial,husband,white,0,0,0,40,ireland,0
17,private,hs_grad,unmarried,handlers-cleaners,other_relative,black,1,0,0,15,united-states,0
57,self_emp_inc,bachelors,married,prof-specialty,husband,white,0,0,0,35,united-states,1
17,self_emp_not_inc,hs_grad,unmarried,handlers-cleaners,child,white,0,0,0,15,united-states,0
27,private,bachelors,unmarried,tech-support,child,asian_pac_islander,1,0,0,40,philippines,0
41,local_gov,hs_grad,married,protective-serv,husband,white,0,0,0,40,united-states,0
62,unknown,doctorate,married,unknown,husband,amer_indian_eskimo,0,0,0,40,united-states,1
19,private,hs_grad,unmarried,sales,other_relative,white,1,0,0,25,united-states,0
41,private,below_hs_grad,divorced,other-service,other_relative,white,1,0,0,40,puerto-rico,0
39,private,bachelors,unmarried,exec-managerial,other_relative,white,0,0,0,50,united-states,1
30,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
37,private,bachelors,married,machine-op-inspct,husband,white,0,0,0,40,united-states,1
18,private,hs_grad,unmarried,adm-clerical,child,white,1,0,0,15,united-states,0
40,self_emp_not_inc,bachelors,married,sales,husband,white,0,0,0,45,united-states,1
38,self_emp_inc,bachelors,married,sales,husband,white,0,0,1485,60,cuba,1
24,private,hs_grad,unmarried,sales,other_relative,white,0,0,0,40,united-states,0
33,private,hs_grad,married,craft-repair,husband,white,0,0,0,50,united-states,0
