age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
21,private,below_hs_grad,unmarried,farming-fishing,other_relative,white,male,0,0,50,mexico,<=50k
48,state_gov,master,married,prof-specialty,husband,white,male,15024,0,40,united-states,>50k
31,private,bachelors,unmarried,adm-clerical,other_relative,white,male,0,0,40,united-states,<=50k
46,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
53,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,48,united-states,<=50k
21,self_emp_not_inc,associate,married,farming-fishing,husband,white,male,0,0,40,united-states,<=50k
49,unknown,hs_grad,divorced,unknown,other_relative,black,male,0,0,40,united-states,<=50k
18,private,hs_grad,unmarried,sales,child,white,female,0,0,40,united-states,<=50k
58,private,bachelors,married,sales,husband,white,male,0,0,45,united-states,>50k
64,self_emp_not_inc,below_hs_grad,married,prof-specialty,husband,white,male,0,0,10,united-states,>50k
45,self_emp_not_inc,hs_grad,married,sales,husband,white,male,15024,0,80,united-states,>50k
27,private,hs_grad,married,adm-clerical,husband,white,male,0,0,39,united-states,<=50k
57,private,hs_grad,widowed,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
48,private,master,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
33,private,hs_grad,married,other-service,husband,black,male,0,0,36,haiti,<=50k
28,private,bachelors,married,sales,husband,amer_indian_eskimo,male,0,0,60,united-states,<=50k
35,private,hs_grad,separated,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
50,private,hs_grad,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,>50k
56,private,bachelors,divorced,other-service,other_relative,white,female,0,0,50,united-states,<=50k
60,unknown,hs_grad,married,unknown,husband,white,male,0,0,40,united-states,<=50k
21,private,hs_grad,unmarried,adm-clerical,other_relative,white,male,0,0,40,united-states,<=50k
31,private,bachelors,divorced,sales,child,white,female,0,0,30,united-states,<=50k
44,private,hs_grad,divorced,sales,other_relative,white,female,0,0,44,united-states,<=50k
46,self_emp_not_inc,associate,separated,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
51,private,below_hs_grad,separated,machine-op-inspct,other_relative,black,female,0,0,30,united-states,<=50k
25,self_emp_not_inc,hs_grad,unmarried,farming-fishing,child,white,male,0,0,35,united-states,<=50k
67,self_emp_not_inc,bachelors,married,sales,husband,white,male,0,0,30,united-states,<=50k
42,state_gov,bachelors,divorced,adm-clerical,child,white,female,0,0,38,united-states,<=50k
34,state_gov,hs_grad,married,prof-specialty,husband,white,male,0,0,40,el-salvador,<=50k
43,private,associate,married,sales,husband,white,male,0,0,40,united-states,<=50k
36,private,bachelors,separated,other-service,other_relative,black,female,0,0,40,united-states,<=50k
19,private,bachelors,unmarried,adm-clerical,child,white,female,594,0,20,united-states,<=50k
44,private,hs_grad,unmarried,sales,other_relative,white,female,0,0,15,united-states,<=50k
19,private,bachelors,unmarried,adm-clerical,child,white,female,0,0,20,united-states,<=50k
40,private,associate,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
20,private,hs_grad,married,craft-repair,husband,white,male,3781,0,35,united-states,<=50k
46,self_emp_not_inc,hs_grad,married,sales,child,white,female,7298,0,40,united-states,>50k
31,private,bachelors,married,prof-specialty,husband,white,male,7688,0,40,canada,>50k
29,self_emp_not_inc,below_hs_grad,divorced,craft-repair,other_relative,white,male,0,0,80,united-states,<=50k
39,private,bachelors,divorced,exec-managerial,other_relative,white,female,0,0,25,united-states,<=50k
37,private,master,unmarried,exec-managerial,other_relative,white,female,0,0,40,united-states,>50k
54,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
39,state_gov,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
40,private,hs_grad,divorced,adm-clerical,child,white,male,0,0,40,united-states,<=50k
37,self_emp_not_inc,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
56,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,0,0,50,united-states,<=50k
53,federal_gov,bachelors,married,protective-serv,husband,white,male,0,0,60,united-states,>50k
34,private,bachelors,married,sales,husband,white,male,0,0,45,united-states,>50k
36,state_gov,hs_grad,unmarried,transport-moving,other_relative,asian_pac_islander,male,0,0,40,united-states,<=50k
54,self_emp_not_inc,hs_grad,married,exec-managerial,husband,asian_pac_islander,male,0,0,50,?,<=50k
34,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
25,private,bachelors,unmarried,tech-support,other_relative,white,female,0,0,50,united-states,<=50k
17,unknown,hs_grad,unmarried,unknown,child,white,female,0,0,40,united-states,<=50k
36,self_emp_not_inc,bachelors,divorced,other-service,other_relative,black,male,0,0,45,united-states,>50k
28,private,hs_grad,unmarried,exec-managerial,other_relative,asian_pac_islander,female,0,0,40,england,<=50k
17,unknown,hs_grad,unmarried,unknown,child,white,female,0,0,20,united-states,<=50k
41,state_gov,master,married,prof-specialty,husband,white,male,7298,0,60,united-states,>50k
45,private,associate,married,farming-fishing,husband,white,male,0,0,70,united-states,<=50k
53,private,bachelors,divorced,craft-repair,other_relative,white,male,0,0,20,united-states,<=50k
51,private,hs_grad,married,transport-moving,husband,white,male,0,0,50,united-states,>50k
48,private,hs_grad,divorced,sales,other_relative,white,female,0,0,30,united-states,<=50k
24,private,hs_grad,married,sales,husband,white,male,0,0,50,united-states,<=50k
32,state_gov,bachelors,married,other-service,husband,white,male,0,0,40,united-states,<=50k
22,private,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
25,private,hs_grad,unmarried,sales,child,black,male,0,0,40,united-states,<=50k
40,self_emp_inc,associate,married,craft-repair,husband,white,male,0,2377,50,united-states,<=50k
59,private,hs_grad,divorced,craft-repair,other_relative,white,male,0,0,38,united-states,>50k
40,self_emp_inc,associate,married,exec-managerial,wife,white,female,0,0,40,united-states,>50k
38,private,below_hs_grad,married,farming-fishing,husband,white,male,3942,0,84,portugal,<=50k
36,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
24,private,bachelors,unmarried,sales,other_relative,white,female,0,0,40,united-states,<=50k
50,state_gov,bachelors,married,adm-clerical,husband,asian_pac_islander,male,0,0,40,laos,>50k
30,state_gov,associate,married,protective-serv,husband,white,male,0,0,40,united-states,<=50k
62,private,below_hs_grad,widowed,handlers-cleaners,other_relative,white,female,0,0,40,united-states,<=50k
34,private,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
33,private,master,unmarried,exec-managerial,other_relative,white,female,0,0,32,?,<=50k
28,state_gov,master,married,exec-managerial,husband,white,male,0,0,50,united-states,>50k
29,private,bachelors,married,exec-managerial,husband,white,male,0,0,50,france,>50k
25,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,1741,40,united-states,<=50k
67,self_emp_inc,bachelors,married,exec-managerial,husband,white,male,0,0,16,united-states,<=50k
44,private,bachelors,married,exec-managerial,husband,black,male,0,0,50,united-states,>50k
49,unknown,hs_grad,separated,unknown,other_relative,white,female,0,0,40,columbia,<=50k
31,private,associate,unmarried,other-service,other_relative,black,female,0,0,40,united-states,<=50k
51,private,hs_grad,widowed,other-service,other_relative,white,female,0,0,24,united-states,<=50k
27,private,below_hs_grad,unmarried,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
56,self_emp_inc,hs_grad,married,sales,husband,white,male,0,1902,40,united-states,>50k
31,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,cuba,>50k
44,private,bachelors,married,exec-managerial,husband,white,male,7688,0,50,united-states,>50k
24,self_emp_not_inc,bachelors,unmarried,farming-fishing,child,white,male,0,0,60,united-states,<=50k
22,private,bachelors,married,sales,wife,white,female,0,0,30,germany,<=50k
40,private,hs_grad,separated,adm-clerical,other_relative,white,female,0,0,37,united-states,<=50k
66,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
44,private,associate,married,handlers-cleaners,husband,black,male,0,0,40,united-states,<=50k
33,private,associate,married,craft-repair,husband,white,male,0,1902,50,united-states,>50k
20,unknown,bachelors,unmarried,unknown,child,white,female,0,0,15,united-states,<=50k
27,self_emp_not_inc,bachelors,unmarried,other-service,other_relative,black,male,0,0,40,united-states,<=50k
47,private,hs_grad,married,sales,husband,white,male,0,0,45,united-states,<=50k
25,unknown,bachelors,married,unknown,husband,white,male,0,0,40,united-states,<=50k
52,private,hs_grad,married,other-service,wife,white,female,0,0,25,united-states,<=50k
36,state_gov,bachelors,married,sales,husband,white,male,0,0,40,united-states,<=50k
62,private,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
37,private,hs_grad,divorced,handlers-cleaners,other_relative,white,male,0,0,40,el-salvador,<=50k
31,private,hs_grad,married,craft-repair,husband,white,male,0,0,50,united-states,<=50k
25,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,45,united-states,<=50k
27,private,below_hs_grad,married,farming-fishing,husband,amer_indian_eskimo,male,0,0,40,united-states,<=50k
44,self_emp_inc,bachelors,married,farming-fishing,husband,white,male,15024,0,65,united-states,>50k
39,private,bachelors,married,adm-clerical,husband,asian_pac_islander,male,0,0,25,mexico,<=50k
34,self_emp_inc,bachelors,married,prof-specialty,husband,white,male,0,0,60,united-states,>50k
54,private,bachelors,unmarried,adm-clerical,other_relative,white,female,14084,0,40,united-states,>50k
36,state_gov,associate,unmarried,protective-serv,other_relative,white,male,0,0,40,united-states,>50k
43,self_emp_not_inc,hs_grad,divorced,craft-repair,other_relative,amer_indian_eskimo,male,0,0,30,united-states,<=50k
57,private,below_hs_grad,married,sales,husband,black,male,0,0,55,united-states,>50k
33,private,hs_grad,married,sales,husband,white,male,0,0,50,united-states,>50k
54,private,associate,married,transport-moving,husband,white,male,0,0,20,united-states,<=50k
41,private,hs_grad,divorced,handlers-cleaners,other_relative,white,male,0,0,48,united-states,<=50k
25,private,bachelors,unmarried,tech-support,other_relative,white,male,0,0,60,united-states,>50k
71,private,bachelors,unmarried,craft-repair,other_relative,white,male,11678,0,45,united-states,>50k
35,private,hs_grad,unmarried,transport-moving,child,asian_pac_islander,male,0,0,60,united-states,<=50k
47,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
38,federal_gov,bachelors,divorced,handlers-cleaners,other_relative,black,female,0,0,40,united-states,<=50k
28,private,bachelors,unmarried,sales,other_relative,white,female,0,0,50,united-states,<=50k
39,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
30,private,bachelors,unmarried,farming-fishing,other_relative,black,male,0,0,72,united-states,<=50k
40,private,bachelors,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
41,state_gov,bachelors,married,prof-specialty,wife,black,female,0,0,40,united-states,>50k
21,private,bachelors,unmarried,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
43,federal_gov,bachelors,separated,tech-support,other_relative,asian_pac_islander,male,0,0,40,united-states,<=50k
45,private,associate,married,sales,husband,white,male,0,1977,50,united-states,>50k
30,state_gov,master,married,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
68,self_emp_not_inc,bachelors,married,other-service,husband,white,male,0,0,30,united-states,<=50k
29,private,bachelors,married,other-service,husband,white,male,0,0,40,united-states,<=50k
28,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
31,private,associate,divorced,sales,other_relative,amer_indian_eskimo,female,0,0,40,united-states,<=50k
32,private,hs_grad,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
35,private,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,<=50k
29,private,hs_grad,married,protective-serv,husband,white,male,0,0,40,united-states,<=50k
29,self_emp_not_inc,hs_grad,married,other-service,wife,white,female,0,0,5,united-states,<=50k
49,state_gov,master,married,prof-specialty,wife,white,female,0,0,50,united-states,>50k
52,private,bachelors,divorced,sales,other_relative,white,female,0,0,20,united-states,>50k
24,private,associate,married,adm-clerical,wife,white,female,0,0,40,united-states,<=50k
59,self_emp_not_inc,below_hs_grad,married,sales,husband,white,male,0,0,85,united-states,<=50k
24,private,bachelors,unmarried,exec-managerial,child,white,male,0,0,45,united-states,<=50k
23,private,associate,married,handlers-cleaners,husband,white,male,0,0,25,united-states,<=50k
30,private,hs_grad,separated,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
38,private,hs_grad,divorced,exec-managerial,other_relative,white,male,0,0,50,united-states,<=50k
30,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,>50k
48,self_emp_not_inc,hs_grad,divorced,prof-specialty,other_relative,white,male,0,0,15,united-states,<=50k
42,private,bachelors,divorced,adm-clerical,other_relative,white,male,0,0,30,united-states,<=50k
21,private,bachelors,married,other-service,husband,white,male,0,0,50,united-states,<=50k
43,private,bachelors,divorced,prof-specialty,other_relative,white,male,0,0,40,united-states,<=50k
31,private,bachelors,married,other-service,husband,other,male,0,0,40,puerto-rico,<=50k
45,state_gov,bachelors,married,adm-clerical,wife,asian_pac_islander,female,0,0,40,united-states,>50k
41,state_gov,bachelors,divorced,protective-serv,other_relative,white,female,0,0,40,united-states,<=50k
40,private,hs_grad,married,transport-moving,husband,white,male,0,0,35,united-states,<=50k
22,private,hs_grad,separated,sales,other_relative,white,male,0,1719,40,united-states,<=50k
28,self_emp_not_inc,hs_grad,unmarried,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
49,private,master,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
20,unknown,bachelors,unmarried,unknown,child,white,male,0,0,25,united-states,<=50k
48,private,bachelors,married,prof-specialty,husband,white,male,0,0,40,united-states,>50k
54,state_gov,hs_grad,widowed,other-service,other_relative,black,female,0,0,40,united-states,<=50k
55,private,associate,married,transport-moving,husband,white,male,5178,0,50,united-states,>50k
39,private,hs_grad,married,other-service,other_relative,black,female,0,0,40,united-states,<=50k
27,private,hs_grad,unmarried,craft-repair,child,white,female,0,0,45,united-states,<=50k
19,private,bachelors,unmarried,adm-clerical,child,white,male,0,0,18,united-states,<=50k
31,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,male,0,1902,40,united-states,>50k
20,unknown,hs_grad,unmarried,unknown,child,white,female,0,0,40,united-states,<=50k
42,private,hs_grad,divorced,other-service,other_relative,white,female,0,0,40,united-states,<=50k
32,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,<=50k
36,private,associate,married,prof-specialty,wife,white,female,0,0,40,united-states,>50k
26,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
21,private,bachelors,unmarried,other-service,other_relative,white,female,0,0,25,united-states,<=50k
28,self_emp_inc,bachelors,married,exec-managerial,husband,white,male,5013,0,55,united-states,<=50k
22,private,hs_grad,unmarried,adm-clerical,child,white,male,0,0,20,united-states,<=50k
23,private,bachelors,married,tech-support,husband,white,male,0,0,42,united-states,<=50k
18,unknown,hs_grad,unmarried,unknown,child,black,female,0,0,25,united-states,<=50k
25,private,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,8,united-states,<=50k
24,private,bachelors,married,tech-support,husband,white,male,0,0,50,united-states,>50k
42,private,hs_grad,married,exec-managerial,wife,white,female,0,0,40,united-states,<=50k
39,self_emp_not_inc,master,unmarried,prof-specialty,other_relative,white,male,0,0,40,united-states,<=50k
45,private,hs_grad,divorced,other-service,other_relative,white,female,0,0,40,united-states,<=50k
66,self_emp_inc,hs_grad,married,transport-moving,husband,white,male,0,0,50,united-states,>50k
34,private,hs_grad,married,exec-managerial,wife,black,female,0,0,40,united-states,<=50k
35,private,hs_grad,unmarried,other-service,child,white,female,0,0,27,united-states,<=50k
46,private,master,married,exec-managerial,husband,white,male,0,0,55,?,>50k
43,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
82,self_emp_inc,bachelors,widowed,sales,other_relative,white,male,0,0,20,united-states,<=50k
25,private,bachelors,unmarried,exec-managerial,other_relative,white,male,0,0,50,united-states,<=50k
35,private,bachelors,married,exec-managerial,husband,white,male,0,0,58,united-states,<=50k
23,private,bachelors,unmarried,tech-support,child,white,male,0,0,25,united-states,<=50k
40,private,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,70,united-states,<=50k
33,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,55,united-states,>50k
63,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,16,united-states,<=50k
45,private,master,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
26,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,female,0,0,15,united-states,<=50k
63,private,hs_grad,married,other-service,husband,white,male,0,0,30,united-states,<=50k
49,private,bachelors,married,machine-op-inspct,husband,black,male,0,0,60,united-states,<=50k
39,self_emp_not_inc,hs_grad,unmarried,craft-repair,child,white,male,0,0,40,united-states,<=50k
55,private,hs_grad,divorced,sales,other_relative,black,female,0,0,40,united-states,<=50k
38,state_gov,hs_grad,married,adm-clerical,wife,black,female,0,0,40,united-states,<=50k
50,state_gov,bachelors,married,exec-managerial,husband,white,male,0,0,52,united-states,>50k
61,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
25,private,hs_grad,unmarried,handlers-cleaners,child,black,male,0,0,40,united-states,<=50k
54,private,master,married,exec-managerial,husband,white,male,0,0,52,united-states,>50k
31,unknown,associate,unmarried,unknown,child,white,female,0,0,25,united-states,<=50k
22,self_emp_not_inc,hs_grad,unmarried,prof-specialty,other_relative,white,female,99999,0,40,dominican-republic,>50k
36,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
19,private,bachelors,unmarried,other-service,child,white,male,0,0,20,united-states,<=50k
35,private,associate,unmarried,craft-repair,child,black,male,0,0,40,united-states,<=50k
22,private,bachelors,unmarried,exec-managerial,child,white,female,0,0,40,?,<=50k
28,private,bachelors,unmarried,transport-moving,other_relative,white,male,0,0,55,united-states,<=50k
52,private,below_hs_grad,married,other-service,other_relative,white,male,0,0,40,el-salvador,<=50k
47,private,bachelors,married,exec-managerial,wife,white,female,0,0,50,united-states,<=50k
20,private,bachelors,unmarried,other-service,child,white,female,0,0,16,united-states,<=50k
52,private,below_hs_grad,separated,machine-op-inspct,other_relative,asian_pac_islander,female,0,0,30,china,<=50k
56,unknown,master,unmarried,unknown,other_relative,white,female,0,0,50,united-states,>50k
22,state_gov,bachelors,married,exec-managerial,husband,white,male,0,0,20,united-states,<=50k
43,self_emp_inc,bachelors,married,sales,other_relative,asian_pac_islander,male,0,0,45,india,<=50k
39,private,bachelors,unmarried,other-service,child,black,female,0,2205,40,united-states,<=50k
20,private,hs_grad,unmarried,adm-clerical,other_relative,white,male,0,0,40,united-states,<=50k
19,private,bachelors,unmarried,adm-clerical,child,white,female,0,0,25,united-states,<=50k
49,private,bachelors,separated,transport-moving,other_relative,white,male,0,0,30,columbia,<=50k
72,private,doctorate,unmarried,prof-specialty,other_relative,white,male,0,0,30,united-states,<=50k
56,private,hs_grad,married,craft-repair,husband,white,male,0,0,50,united-states,>50k
42,self_emp_not_inc,doctorate,unmarried,prof-specialty,other_relative,white,female,0,0,45,united-states,<=50k
33,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,52,united-states,<=50k
32,private,hs_grad,married,craft-repair,husband,white,male,0,0,48,united-states,<=50k
35,private,hs_grad,divorced,handlers-cleaners,other_relative,black,female,0,0,36,united-states,<=50k
19,private,bachelors,unmarried,tech-support,child,white,male,0,0,14,united-states,<=50k
41,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,mexico,>50k
21,private,hs_grad,unmarried,sales,other_relative,white,male,0,0,50,united-states,<=50k
39,private,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,<=50k
62,private,bachelors,divorced,exec-managerial,other_relative,white,female,0,0,40,united-states,<=50k
37,private,bachelors,unmarried,exec-managerial,other_relative,white,male,0,2824,40,united-states,>50k
23,private,associate,unmarried,tech-support,other_relative,white,female,0,0,40,united-states,<=50k
35,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
30,private,hs_grad,separated,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
44,private,associate,unmarried,priv-house-serv,other_relative,white,male,594,0,25,united-states,<=50k
21,private,associate,unmarried,other-service,child,white,male,0,0,40,united-states,<=50k
36,self_emp_not_inc,bachelors,married,transport-moving,husband,black,male,0,0,48,?,<=50k
24,private,bachelors,married,exec-managerial,wife,white,female,7688,0,45,united-states,>50k
26,private,bachelors,married,sales,wife,black,female,0,0,40,united-states,<=50k
52,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
58,private,hs_grad,married,farming-fishing,husband,white,male,0,0,20,united-states,<=50k
35,private,hs_grad,married,adm-clerical,husband,white,male,0,0,45,united-states,<=50k
38,self_emp_inc,hs_grad,unmarried,farming-fishing,other_relative,white,male,0,0,50,united-states,<=50k
36,private,hs_grad,divorced,handlers-cleaners,other_relative,white,female,0,0,37,united-states,<=50k
44,self_emp_inc,master,married,sales,husband,white,male,0,0,50,?,>50k
42,private,bachelors,married,exec-managerial,husband,white,male,15024,0,45,united-states,>50k
57,self_emp_inc,bachelors,married,prof-specialty,husband,white,male,0,0,36,united-states,>50k
82,private,below_hs_grad,widowed,other-service,other_relative,white,male,0,0,20,united-states,<=50k
35,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
64,private,hs_grad,married,craft-repair,husband,white,male,0,2179,40,united-states,<=50k
47,private,hs_grad,married,transport-moving,husband,white,male,0,1887,45,united-states,>50k
29,private,bachelors,unmarried,tech-support,other_relative,white,male,0,0,40,united-states,<=50k
69,private,hs_grad,married,prof-specialty,husband,black,male,0,0,45,united-states,<=50k
39,federal_gov,bachelors,married,prof-specialty,husband,white,male,0,1887,50,united-states,>50k
26,private,bachelors,unmarried,sales,other_relative,black,male,0,0,35,united-states,<=50k
26,state_gov,hs_grad,unmarried,other-service,other_relative,white,male,0,0,16,united-states,<=50k
39,private,associate,unmarried,tech-support,other_relative,white,female,0,0,40,united-states,<=50k
34,private,hs_grad,unmarried,machine-op-inspct,other_relative,black,female,0,0,40,united-states,<=50k
34,private,hs_grad,married,other-service,husband,white,male,0,0,40,united-states,<=50k
45,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,>50k
33,private,hs_grad,divorced,exec-managerial,other_relative,white,female,0,0,40,united-states,<=50k
40,state_gov,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,38,united-states,<=50k
19,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,28,united-states,<=50k
18,unknown,hs_grad,unmarried,unknown,child,white,male,0,0,20,united-states,<=50k
43,state_gov,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,50,united-states,>50k
58,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,>50k
33,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,35,puerto-rico,<=50k
47,private,bachelors,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
56,unknown,bachelors,divorced,unknown,other_relative,white,female,0,0,50,united-states,>50k
60,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
28,private,hs_grad,unmarried,craft-repair,child,white,male,0,0,40,united-states,<=50k
28,private,hs_grad,married,machine-op-inspct,husband,black,male,0,0,40,united-states,<=50k
53,state_gov,hs_grad,married,craft-repair,husband,white,male,5013,0,35,united-states,<=50k
43,private,bachelors,married,craft-repair,husband,white,male,15024,0,60,united-states,>50k
30,private,hs_grad,married,prof-specialty,husband,white,male,0,0,55,united-states,<=50k
18,private,hs_grad,unmarried,sales,child,black,female,0,0,20,united-states,<=50k
70,private,bachelors,married,sales,husband,white,male,0,0,70,united-states,>50k
58,private,hs_grad,widowed,adm-clerical,other_relative,white,female,0,0,40,united-states,>50k
48,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
26,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,50,united-states,<=50k
33,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
23,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
51,private,bachelors,divorced,prof-specialty,other_relative,white,female,0,0,55,england,<=50k
52,private,hs_grad,married,transport-moving,husband,white,male,0,0,85,united-states,>50k
31,state_gov,bachelors,unmarried,sales,child,white,female,0,0,40,united-states,<=50k
28,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,female,0,0,30,?,<=50k
47,private,associate,married,other-service,husband,white,male,0,0,26,united-states,<=50k
35,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
54,unknown,hs_grad,divorced,unknown,other_relative,white,female,4416,0,25,united-states,<=50k
58,private,hs_grad,unmarried,other-service,other_relative,white,male,0,0,40,united-states,<=50k
51,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,>50k
73,private,bachelors,married,adm-clerical,wife,white,female,20051,0,36,united-states,>50k
49,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
36,private,bachelors,married,craft-repair,husband,white,male,0,0,50,united-states,>50k
28,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,<=50k
52,state_gov,bachelors,widowed,adm-clerical,other_relative,white,female,0,0,24,united-states,<=50k
33,state_gov,master,unmarried,prof-specialty,other_relative,white,male,0,0,30,united-states,<=50k
33,private,bachelors,married,exec-managerial,husband,asian_pac_islander,male,0,0,65,japan,>50k
52,self_emp_not_inc,bachelors,married,sales,husband,white,male,0,0,45,united-states,<=50k
34,state_gov,bachelors,divorced,prof-specialty,other_relative,white,male,4865,0,55,united-states,<=50k
62,self_emp_not_inc,bachelors,widowed,farming-fishing,other_relative,white,female,0,0,50,united-states,<=50k
60,private,below_hs_grad,divorced,other-service,other_relative,black,female,0,0,40,united-states,<=50k
22,private,bachelors,unmarried,sales,other_relative,white,male,0,0,45,united-states,<=50k
48,private,master,married,prof-specialty,husband,white,male,0,0,40,united-states,>50k
39,private,associate,married,tech-support,husband,white,male,0,0,40,france,>50k
38,private,hs_grad,unmarried,sales,other_relative,white,female,0,0,33,united-states,<=50k
49,state_gov,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
64,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,male,15024,0,35,united-states,>50k
49,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
34,private,hs_grad,married,craft-repair,husband,white,male,0,0,55,united-states,>50k
25,private,hs_grad,divorced,sales,other_relative,white,female,0,0,40,united-states,<=50k
44,private,hs_grad,married,tech-support,husband,white,male,0,0,45,united-states,>50k
56,private,hs_grad,separated,craft-repair,other_relative,white,female,0,0,40,united-states,<=50k
23,private,hs_grad,unmarried,transport-moving,child,white,female,0,0,38,united-states,<=50k
25,private,below_hs_grad,unmarried,handlers-cleaners,child,black,male,0,1602,40,united-states,<=50k
30,unknown,bachelors,unmarried,unknown,other_relative,asian_pac_islander,female,0,0,99,united-states,<=50k
41,private,hs_grad,divorced,protective-serv,child,white,male,0,0,40,united-states,<=50k
51,self_emp_inc,hs_grad,divorced,sales,other_relative,white,male,0,0,40,united-states,<=50k
32,self_emp_inc,hs_grad,married,exec-managerial,husband,white,male,0,0,45,united-states,<=50k
22,private,below_hs_grad,unmarried,farming-fishing,other_relative,white,male,0,0,40,mexico,<=50k
44,private,master,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
49,private,associate,married,sales,husband,white,male,0,0,25,united-states,<=50k
51,private,hs_grad,married,adm-clerical,wife,black,female,3411,0,38,united-states,<=50k
54,private,bachelors,divorced,prof-specialty,other_relative,white,male,0,1340,40,united-states,<=50k
